BAD,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,LoanValueRatio,JOB_missing,YOJ_missing,DEROG_missing,DELINQ_missing,NINQ_missing,DEBTINC_missing,LoanValueRatio_missing
1,DebtCon,Mgr,25.0,0.0,2.0,307.40290366,2.0,35.0,36.763824165,1.0371155717665304,0,0,0,0,0,0,0
1,DebtCon,Other,19.0,2.0,0.0,104.40647219,0.0,27.0,42.677450653,0.8758213329059731,0,0,0,0,0,0,0
0,HomeImp,ProfExe,7.0,0.0,0.0,199.09130807,0.0,27.0,39.002928326,0.8058325048525304,0,0,0,0,0,0,0
1,DebtCon,Other,5.0,0.0,0.0,,0.0,0.0,35.028856424,0.9802818729516619,0,0,0,0,0,0,0
0,DebtCon,Mgr,1.0,,,231.79420106,3.0,24.0,43.671281432,0.9971751412429378,0,0,1,1,0,0,0
0,HomeImp,ProfExe,4.0,0.0,0.0,187.87142092,0.0,29.0,40.033218625,0.7838643211104772,0,0,0,0,0,0,0
0,DebtCon,Other,5.0,0.0,0.0,87.625382168,1.0,32.0,40.929954323,0.8518397534152491,0,0,0,0,0,0,0
0,HomeImp,ProfExe,6.0,0.0,0.0,185.11257638,1.0,28.0,38.368890383,0.7862461839865333,0,0,0,0,0,0,0
0,DebtCon,Mgr,23.0,0.0,0.0,220.72951888,0.0,13.0,42.358128042,0.8345272206303725,0,0,0,0,0,0,0
0,DebtCon,Other,13.0,0.0,0.0,97.086150555,2.0,25.0,30.619786755,1.0052879276611495,0,0,0,0,0,0,0
0,DebtCon,Other,15.0,0.0,0.0,114.8074121,2.0,24.0,31.142957048,1.0594506321216903,0,0,0,0,0,0,0
0,DebtCon,Other,9.0,0.0,0.0,100.80094267,1.0,25.0,41.00583277,0.8599799054279267,0,0,0,0,0,0,0
0,DebtCon,Other,24.0,0.0,0.0,118.03113124,0.0,10.0,23.085478541,0.9992084942084942,0,0,0,0,0,0,0
0,DebtCon,Other,23.0,1.0,2.0,184.26666667,1.0,20.0,,0.9,0,0,0,0,0,1,0
0,DebtCon,Other,8.0,0.0,0.0,102.96034553,2.0,26.0,41.277127172,0.9197162430647727,0,0,0,0,0,0,0
0,DebtCon,Other,10.0,0.0,0.0,126.47306563,0.0,20.0,40.769061823,0.9946679246361895,0,0,0,0,0,0,0
0,DebtCon,Office,8.0,0.0,1.0,397.87068918,0.0,44.0,41.869893336,0.9402591376969739,0,0,0,0,0,0,0
1,DebtCon,Other,0.0,0.0,0.0,218.48527507,0.0,22.0,41.210107042,0.9246491714897328,0,0,0,0,0,0,0
0,DebtCon,Other,,2.0,1.0,104.5662029,2.0,26.0,29.296633491,0.6365915768854065,0,1,0,0,0,0,0
0,DebtCon,Mgr,19.0,0.0,0.0,217.94482804,0.0,13.0,41.135649383,0.8942141444319958,0,0,0,0,0,0,0
0,DebtCon,Other,15.0,0.0,1.0,132.10711721,0.0,29.0,40.205292882,0.8483139623795687,0,0,0,0,0,0,0
0,HomeImp,ProfExe,3.0,0.0,0.0,176.27148929,0.0,28.0,39.745002842,0.7992716664827441,0,0,0,0,0,0,0
0,DebtCon,Other,25.0,0.0,0.0,148.81628466,0.0,8.0,22.06576364,,0,0,0,0,0,0,1
0,DebtCon,Other,26.0,0.0,0.0,123.64448805,0.0,9.0,22.925136063,,0,0,0,0,0,0,1
0,DebtCon,ProfExe,12.0,0.0,0.0,291.07202753,1.0,33.0,40.772283258,0.903753321109157,0,0,0,0,0,0,0
0,DebtCon,ProfExe,11.0,0.0,1.0,128.44716991,0.0,18.0,27.98945739,0.9271726983581191,0,0,0,0,0,0,0
0,DebtCon,Sales,16.0,0.0,0.0,295.54600578,0.0,31.0,33.241096011,0.7663784641151775,0,0,0,0,0,0,0
0,DebtCon,Other,7.0,0.0,1.0,209.08528296,1.0,19.0,36.18947433,0.9751280700914444,0,0,0,0,0,0,0
0,DebtCon,Other,,,,89.599815077,,12.0,28.546478459,,0,1,1,1,1,0,1
0,HomeImp,Other,6.0,0.0,0.0,134.85324273,0.0,42.0,40.398114335,0.950869561587336,0,0,0,0,0,0,0
1,DebtCon,Other,2.0,0.0,0.0,109.21115611,3.0,22.0,31.809085921,0.9284085789567093,0,0,0,0,0,0,0
0,DebtCon,ProfExe,8.0,0.0,0.0,101.19760679,3.0,26.0,32.598401872,0.9362558812884546,0,0,0,0,0,0,0
0,HomeImp,Other,24.0,0.0,0.0,73.858496717,2.0,14.0,28.243062567,,0,0,0,0,0,0,1
1,DebtCon,Other,20.0,0.0,2.0,190.99656481,0.0,22.0,31.16238948,,0,0,0,0,0,0,1
0,DebtCon,Mgr,8.0,1.0,0.0,188.37580185,5.0,18.0,40.504855047,0.987746901769156,0,0,0,0,0,0,0
1,,Self,3.0,0.0,1.0,34.666666667,6.0,28.0,,0.8831578947368421,0,0,0,0,0,1,0
0,HomeImp,ProfExe,6.0,0.0,0.0,182.17137213,1.0,27.0,38.48048457,0.8126885499003083,0,0,0,0,0,0,0
0,DebtCon,ProfExe,10.0,0.0,1.0,133.66949395,0.0,18.0,26.573930791,0.8708119504461805,0,0,0,0,0,0,0
0,HomeImp,Self,0.0,0.0,0.0,185.54351198,0.0,16.0,40.642278896,0.95738408654441,0,0,0,0,0,0,0
0,DebtCon,Other,22.0,0.0,1.0,189.75535052,0.0,19.0,24.874615108,0.9957827044281603,0,0,0,0,0,0,0
0,DebtCon,Office,2.0,0.0,1.0,90.16369704,0.0,23.0,34.098931734,0.9046290521985536,0,0,0,0,0,0,0
0,DebtCon,Office,1.0,0.0,1.0,94.12956341,0.0,23.0,32.127562739,0.9783043634134777,0,0,0,0,0,0,0
1,HomeImp,Other,2.0,0.0,0.0,80.168479422,2.0,11.0,31.983686037,0.830209673493515,0,0,0,0,0,0,0
0,DebtCon,Office,2.0,0.0,0.0,98.809374842,0.0,23.0,34.565944252,0.9181747154591718,0,0,0,0,0,0,0
1,DebtCon,Other,8.0,0.0,7.0,246.31867494,3.0,23.0,43.215233511,0.9721049605205953,0,0,0,0,0,0,0
0,DebtCon,Other,1.0,0.0,0.0,186.91446699,0.0,35.0,38.707779709,0.9871340261451778,0,0,0,0,0,0,0
0,HomeImp,Self,5.0,1.0,0.0,242.29015949,2.0,51.0,35.457658789,1.0135365998794528,0,0,0,0,0,0,0
0,DebtCon,Other,22.0,0.0,0.0,218.59599134,0.0,18.0,26.55949496,0.6094381329853068,0,0,0,0,0,0,0
0,DebtCon,Mgr,9.0,2.0,0.0,191.57344003,4.0,18.0,40.767401412,0.9699110794172864,0,0,0,0,0,0,0
0,DebtCon,Other,20.0,,0.0,295.6669448,1.0,29.0,37.917272876,0.9688202587541567,0,0,1,0,0,0,0
0,HomeImp,ProfExe,6.0,,4.0,485.94535834,,55.0,33.239355484,0.8686544433305505,0,0,1,0,1,0,0
0,DebtCon,Other,6.0,1.0,0.0,204.11441471,0.0,19.0,34.83482969,0.962822819337241,0,0,0,0,0,0,0
0,DebtCon,Office,10.0,0.0,0.0,152.3539807,0.0,20.0,36.356309397,1.0018046245984213,0,0,0,0,0,0,0
1,DebtCon,ProfExe,1.0,0.0,4.0,125.76666667,0.0,23.0,,,0,0,0,0,0,1,1
1,,Other,0.0,0.0,4.0,171.43333333,3.0,58.0,,0.9473684210526315,0,0,0,0,0,1,0
0,DebtCon,Other,5.0,0.0,0.0,230.68023074,0.0,19.0,37.996923331,0.9275923555730585,0,0,0,0,0,0,0
0,DebtCon,Mgr,5.0,0.0,0.0,290.75850449,0.0,24.0,36.977518905,0.9172332957331099,0,0,0,0,0,0,0
0,DebtCon,ProfExe,9.0,0.0,0.0,130.19241813,0.0,18.0,28.154134662,0.9102611751190999,0,0,0,0,0,0,0
0,DebtCon,Other,24.0,0.0,0.0,126.98795944,0.0,11.0,25.623638507,0.8452431134651687,0,0,0,0,0,0,0
0,DebtCon,Office,17.0,0.0,0.0,174.62101544,2.0,21.0,33.673146444,1.1544428995765657,0,0,0,0,0,0,0
0,DebtCon,Other,9.0,0.0,,79.331459835,,13.0,20.517146277,,0,0,0,1,1,0,1
0,DebtCon,Mgr,7.0,0.0,0.0,300.83595806,2.0,28.0,30.071402046,0.9334550113842722,0,0,0,0,0,0,0
0,DebtCon,Sales,18.0,0.0,0.0,304.85246909,1.0,31.0,33.193949357,0.7654024011159807,0,0,0,0,0,0,0
0,HomeImp,Other,10.0,0.0,0.0,248.48194525,1.0,33.0,43.112190673,0.8689087705829667,0,0,0,0,0,0,0
0,DebtCon,Other,9.0,0.0,,96.528316157,,14.0,23.318650008,,0,0,0,1,1,0,1
0,DebtCon,Mgr,9.0,0.0,1.0,294.75203341,1.0,29.0,33.19212531,0.9384442854998366,0,0,0,0,0,0,0
0,DebtCon,Mgr,7.0,0.0,0.0,161.2876716,0.0,27.0,34.130003661,,0,0,0,0,0,0,1
0,DebtCon,Other,23.0,0.0,0.0,202.59264703,0.0,18.0,23.290234477,0.6239397021570584,0,0,0,0,0,0,0
0,DebtCon,Other,21.0,,0.0,286.44820425,1.0,31.0,41.173805047,0.9854061484307756,0,0,1,0,0,0,0
1,DebtCon,Office,3.0,1.0,,106.65229841,0.0,6.0,22.508172514,,0,0,0,1,0,0,1
0,DebtCon,Other,24.0,0.0,0.0,140.5532102,1.0,10.0,24.098266761,0.9234574741758025,0,0,0,0,0,0,0
0,DebtCon,Mgr,9.0,2.0,0.0,181.35859173,4.0,17.0,39.187361612,0.9613120515448821,0,0,0,0,0,0,0
0,DebtCon,Other,4.0,0.0,0.0,107.17711768,2.0,31.0,38.552978748,0.8381336929810771,0,0,0,0,0,0,0
0,DebtCon,Other,5.0,0.0,0.0,90.016091544,1.0,31.0,39.39066028,0.9193803239616896,0,0,0,0,0,0,0
0,HomeImp,ProfExe,28.0,0.0,0.0,343.78712232,1.0,18.0,38.113555937,0.6817196502351053,0,0,0,0,0,0,0
0,DebtCon,Office,0.0,1.0,0.0,331.35288565,0.0,23.0,37.545837379,0.7998575844378631,0,0,0,0,0,0,0
0,DebtCon,Other,23.0,,1.0,286.18165514,0.0,29.0,39.676304649,0.978784344219803,0,0,1,0,0,0,0
0,DebtCon,Other,1.0,0.0,0.0,204.02898979,0.0,35.0,39.800879561,0.9666243285001842,0,0,0,0,0,0,0
0,DebtCon,Office,11.0,0.0,1.0,169.03209387,0.0,28.0,41.089569186,0.9585604741116063,0,0,0,0,0,0,0
1,DebtCon,Other,,0.0,0.0,129.93392053,2.0,19.0,,0.8927227245605177,0,1,0,0,0,1,0
0,DebtCon,Other,9.0,0.0,0.0,97.314887744,2.0,25.0,40.312697726,0.8912034547515243,0,0,0,0,0,0,0
0,DebtCon,ProfExe,10.0,0.0,1.0,128.48325812,0.0,18.0,27.837509605,0.9270388717957089,0,0,0,0,0,0,0
0,HomeImp,Other,26.0,0.0,0.0,92.855129432,2.0,15.0,27.217028651,,0,0,0,0,0,0,1
0,DebtCon,ProfExe,0.0,1.0,0.0,204.91733941,2.0,38.0,35.725852186,0.9803582167178637,0,0,0,0,0,0,0
0,DebtCon,ProfExe,5.0,0.0,0.0,310.34814574,0.0,35.0,38.235086271,0.944046643178598,0,0,0,0,0,0,0
0,DebtCon,Sales,17.0,0.0,0.0,299.21725229,1.0,30.0,34.368269329,0.8132089371776919,0,0,0,0,0,0,0
0,DebtCon,Other,35.0,0.0,0.0,261.47087199,0.0,23.0,40.08504815,1.018854242204496,0,0,0,0,0,0,0
0,DebtCon,Other,24.0,0.0,1.0,184.65609577,0.0,19.0,23.54869835,0.843387955887554,0,0,0,0,0,0,0
0,DebtCon,Other,7.0,0.0,0.0,234.22154725,1.0,20.0,37.158294824,0.9607938813490082,0,0,0,0,0,0,0
0,DebtCon,Other,24.0,1.0,2.0,193.85371322,0.0,19.0,24.893781127,0.8633033468437298,0,0,0,0,0,0,0
0,DebtCon,Other,,,,70.253394593,,14.0,28.207435743,,0,1,1,1,1,0,1
0,DebtCon,Office,3.0,,,296.56015445,2.0,35.0,43.807293163,0.9557692177572686,0,0,1,1,0,0,0
0,DebtCon,Other,,,,92.577224078,,13.0,27.924000892,,0,1,1,1,1,0,1
0,DebtCon,Other,,,,90.080326966,,12.0,28.688500322,,0,1,1,1,1,0,1
0,DebtCon,Other,,1.0,1.0,105.6387889,2.0,26.0,29.928636834,0.6488076610127058,0,1,0,0,0,0,0
0,DebtCon,Office,8.0,0.0,0.0,405.43042921,0.0,44.0,42.341626392,0.9638921991016591,0,0,0,0,0,0,0
0,DebtCon,Other,7.0,0.0,0.0,106.60930741,1.0,26.0,42.769386705,0.8631917781345462,0,0,0,0,0,0,0
0,DebtCon,ProfExe,0.0,0.0,0.0,195.84762449,2.0,37.0,36.018495649,0.9505198939824036,0,0,0,0,0,0,0
0,DebtCon,Office,17.0,0.0,0.0,184.3849541,2.0,21.0,31.489905776,1.062865364228381,0,0,0,0,0,0,0
0,DebtCon,Office,0.0,0.0,0.0,310.61455492,0.0,24.0,38.109978597,0.8527449269742794,0,0,0,0,0,0,0
0,DebtCon,Office,10.0,0.0,0.0,151.62870365,0.0,20.0,38.159622791,1.014855902812988,0,0,0,0,0,0,0
0,DebtCon,ProfExe,10.0,0.0,0.0,221.50683161,3.0,26.0,20.269918789,0.7390371513531825,0,0,0,0,0,0,0
0,DebtCon,ProfExe,9.0,0.0,0.0,228.01513165,3.0,26.0,17.872195182,0.7467993555296139,0,0,0,0,0,0,0
0,DebtCon,Mgr,1.0,0.0,0.0,234.4,2.0,24.0,,0.9000303030303031,0,0,0,0,0,1,0
0,HomeImp,Self,2.0,0.0,0.0,172.57083327,0.0,17.0,43.35819405,0.9549321890230981,0,0,0,0,0,0,0
0,HomeImp,Self,7.0,1.0,0.0,255.41551402,3.0,51.0,37.652919106,1.0255872129159984,0,0,0,0,0,0,0
0,DebtCon,Mgr,0.0,,,122.45686327,,39.0,32.698800459,0.8813642806714135,0,0,1,1,1,0,0
0,DebtCon,Office,18.0,0.0,0.0,173.49539211,2.0,21.0,32.349412052,1.0259337152802959,0,0,0,0,0,0,0
0,HomeImp,ProfExe,6.0,,5.0,480.35601368,,56.0,33.714239099,0.8691940925001232,0,0,1,0,1,0,0
0,DebtCon,Other,9.0,0.0,0.0,97.278349271,1.0,26.0,42.334245998,0.8906637245966645,0,0,0,0,0,0,0
0,DebtCon,Other,8.0,1.0,1.0,145.88249239,3.0,29.0,38.972486705,0.976468040978656,0,0,0,0,0,0,0
0,,Office,1.0,0.0,0.0,114.35918901,2.0,7.0,37.075471865,0.978261247630476,0,0,0,0,0,0,0
0,DebtCon,Other,,2.0,1.0,99.37716841,2.0,26.0,28.876723751,0.6451372659801228,0,1,0,0,0,0,0
0,HomeImp,Self,3.0,0.0,0.0,194.22774484,1.0,16.0,40.854864993,0.91762400973714,0,0,0,0,0,0,0
0,DebtCon,Other,25.0,0.0,0.0,135.44094715,0.0,8.0,20.161387851,,0,0,0,0,0,0,1
0,DebtCon,Other,16.0,0.0,0.0,139.51054588,0.0,30.0,38.427444569,0.8954770163058645,0,0,0,0,0,0,0
0,HomeImp,Self,6.0,0.0,0.0,229.30702576,1.0,50.0,37.740918996,0.998531801625105,0,0,0,0,0,0,0
0,DebtCon,Other,11.0,1.0,,102.75290244,,14.0,20.353582085,,0,0,0,1,1,0,1
0,DebtCon,Sales,15.0,0.0,0.0,313.2053014,0.0,30.0,36.359104168,0.7714909325775756,0,0,0,0,0,0,0
0,DebtCon,Office,0.0,0.0,0.0,312.90880367,0.0,24.0,37.830163787,0.7910443206957053,0,0,0,0,0,0,0
0,DebtCon,Other,26.0,0.0,0.0,127.4120114,0.0,10.0,22.289490827,,0,0,0,0,0,0,1
0,DebtCon,Other,2.0,0.0,0.0,190.86047721,2.0,25.0,42.031639133,0.8708334311630783,0,0,0,0,0,0,0
1,DebtCon,Other,2.0,0.0,1.0,214.03253889,0.0,17.0,1.8555399803,0.950875291312124,0,0,0,0,0,0,0
0,DebtCon,Mgr,14.0,1.0,0.0,88.3,6.0,16.0,,0.8996764705882353,0,0,0,0,0,1,0
1,DebtCon,Other,0.0,0.0,0.0,195.23333333,1.0,7.0,,0.9,0,0,0,0,0,1,0
1,HomeImp,Office,0.4,2.0,0.0,177.5,0.0,22.0,,,0,0,0,0,0,1,1
0,DebtCon,Other,4.0,0.0,0.0,97.265658469,1.0,31.0,40.12650973,0.8660797540343244,0,0,0,0,0,0,0
0,DebtCon,Other,8.0,1.0,0.0,225.32367218,1.0,19.0,35.734856373,0.9758297018452593,0,0,0,0,0,0,0
0,DebtCon,Other,27.0,0.0,0.0,144.19203429,0.0,9.0,22.813867857,,0,0,0,0,0,0,1
0,DebtCon,Other,24.0,,0.0,282.44500782,0.0,30.0,41.288882375,0.9758531493323179,0,0,1,0,0,0,0
0,DebtCon,Mgr,9.0,0.0,0.0,153.94242808,0.0,27.0,32.200811209,,0,0,0,0,0,0,1
1,DebtCon,Self,1.0,0.0,5.0,187.46666667,2.0,34.0,,0.868883495145631,0,0,0,0,0,1,0
0,DebtCon,Other,1.0,0.0,0.0,197.39171326,0.0,35.0,40.514989578,0.9990668563300142,0,0,0,0,0,0,0
0,DebtCon,Other,16.0,0.0,1.0,133.44811044,0.0,29.0,39.229711537,0.9039784901928466,0,0,0,0,0,0,0
0,DebtCon,ProfExe,0.0,1.0,0.0,187.14082357,2.0,37.0,35.270113219,0.9214709695026267,0,0,0,0,0,0,0
0,DebtCon,Other,4.0,1.0,0.0,84.583010054,1.0,33.0,41.342343086,0.8642494119969079,0,0,0,0,0,0,0
0,HomeImp,ProfExe,5.0,0.0,0.0,197.52410245,1.0,27.0,36.878389116,0.8006753682193749,0,0,0,0,0,0,0
1,DebtCon,Sales,2.0,0.0,0.0,137.53887762,2.0,37.0,42.571889924,0.9619594302977988,0,0,0,0,0,0,0
0,DebtCon,Other,23.0,,0.0,278.60356404,0.0,30.0,39.529903612,0.9726245931976262,0,0,1,0,0,0,0
0,DebtCon,Mgr,1.0,0.0,0.0,236.06597186,2.0,23.0,36.939319169,0.9366183551501367,0,0,0,0,0,0,0
0,DebtCon,Mgr,2.0,0.0,0.0,289.58172299,0.0,25.0,38.129711796,0.9727361691022964,0,0,0,0,0,0,0
0,DebtCon,ProfExe,11.0,0.0,0.0,156.2294564,0.0,36.0,39.210272093,0.9335475161987041,0,0,0,0,0,0,0
0,DebtCon,Mgr,14.0,1.0,0.0,98.240520895,5.0,15.0,34.154228193,0.8926469226597532,0,0,0,0,0,0,0
0,DebtCon,Other,1.0,0.0,0.0,194.67979612,0.0,34.0,40.479243579,0.9707375522442304,0,0,0,0,0,0,0
0,DebtCon,ProfExe,11.0,0.0,0.0,290.08059139,1.0,32.0,39.042204499,0.9208818283781051,0,0,0,0,0,0,0
0,DebtCon,Mgr,8.0,0.0,0.0,162.12582,0.0,27.0,35.095519931,,0,0,0,0,0,0,1
0,DebtCon,ProfExe,10.0,0.0,1.0,126.70731968,0.0,19.0,27.056726972,0.9478486135703508,0,0,0,0,0,0,0
0,DebtCon,Other,36.0,0.0,0.0,280.80760568,1.0,23.0,39.891654292,0.9022763729430636,0,0,0,0,0,0,0
0,DebtCon,ProfExe,0.0,0.0,0.0,290.57883702,1.0,32.0,41.741201045,0.9117911598423848,0,0,0,0,0,0,0
0,DebtCon,Mgr,1.0,0.0,0.0,232.64617336,1.0,24.0,34.117532893,0.9189435551216758,0,0,0,0,0,0,0
0,DebtCon,Other,25.0,0.0,0.0,111.99557084,1.0,11.0,22.959806769,0.8471437656653323,0,0,0,0,0,0,0
0,DebtCon,ProfExe,7.0,0.0,0.0,331.25655711,0.0,34.0,37.000883221,0.9644970414201184,0,0,0,0,0,0,0
0,DebtCon,Other,8.0,0.0,0.0,215.968328,1.0,19.0,36.946997493,0.9257683760930421,0,0,0,0,0,0,0
0,DebtCon,ProfExe,12.0,0.0,0.0,147.93879535,0.0,36.0,40.904321038,0.8935304320811868,0,0,0,0,0,0,0
0,DebtCon,Mgr,23.0,0.0,0.0,201.96787517,0.0,13.0,40.162160653,0.8561274068742127,0,0,0,0,0,0,0
0,DebtCon,ProfExe,4.0,0.0,0.0,323.26238295,0.0,35.0,37.272271308,0.9562809628772834,0,0,0,0,0,0,0
0,DebtCon,Other,5.0,0.0,0.0,217.21148262,0.0,20.0,35.18585706,0.9969271580413033,0,0,0,0,0,0,0
1,DebtCon,Mgr,7.0,2.0,1.0,114.46195526,7.0,16.0,2.8302971697,0.8993430187010851,0,0,0,0,0,0,0
0,DebtCon,Mgr,1.0,0.0,0.0,243.94209954,2.0,23.0,34.509656884,0.9074241003822023,0,0,0,0,0,0,0
0,DebtCon,Office,17.0,0.0,0.0,175.07505804,1.0,22.0,33.059933638,1.1646441613114127,0,0,0,0,0,0,0
0,DebtCon,Mgr,14.0,0.0,0.0,84.766624812,5.0,15.0,36.191458547,0.8310317682690896,0,0,0,0,0,0,0
0,HomeImp,ProfExe,6.0,0.0,0.0,184.71163469,1.0,27.0,39.848391232,0.81620151371807,0,0,0,0,0,0,0
0,HomeImp,ProfExe,5.0,,4.0,476.72828095,,55.0,31.181661193,0.8507345746415758,0,0,1,0,1,0,0
1,DebtCon,ProfExe,10.0,0.0,0.0,199.73871138,1.0,29.0,76.421478047,0.9703855291322654,0,0,0,0,0,0,0
1,DebtCon,Other,0.0,0.0,0.0,200.41702708,0.0,6.0,71.512110567,0.839575565325468,0,0,0,0,0,0,0
0,DebtCon,Office,0.0,0.0,0.0,315.81891124,0.0,23.0,38.325989849,0.8023973789496897,0,0,0,0,0,0,0
0,DebtCon,Other,7.0,0.0,,85.250840722,,13.0,20.837255468,,0,0,0,1,1,0,1
0,DebtCon,ProfExe,11.0,0.0,0.0,287.27599243,1.0,32.0,41.499060427,0.9211779328807725,0,0,0,0,0,0,0
0,DebtCon,Office,0.0,0.0,0.0,70.281905709,0.0,22.0,34.396301781,0.9074217572861509,0,0,0,0,0,0,0
0,DebtCon,Office,4.0,,,294.70019205,2.0,36.0,43.908645333,0.9800467546754675,0,0,1,1,0,0,0
1,DebtCon,Sales,0.6,0.0,1.0,115.7,2.0,19.0,,0.9004694835680751,0,0,0,0,0,1,0
0,DebtCon,Other,16.0,0.0,0.0,89.112173485,1.0,17.0,32.791478032,1.0120637517084037,0,0,0,0,0,0,0
0,DebtCon,Other,11.0,0.0,0.0,132.34739209,0.0,19.0,41.130706684,0.9483602607350293,0,0,0,0,0,0,0
0,DebtCon,ProfExe,0.0,1.0,0.0,185.20581113,3.0,38.0,34.650649126,0.9691509945050693,0,0,0,0,0,0,0
0,DebtCon,Office,0.0,0.0,2.0,91.209976228,0.0,22.0,34.597191903,0.9463983075610412,0,0,0,0,0,0,0
0,DebtCon,Office,4.0,,,294.89276272,1.0,36.0,42.397248986,0.9253466167442044,0,0,1,1,0,0,0
0,DebtCon,Office,10.0,0.0,0.0,131.4096343,0.0,21.0,36.369027462,0.9804592278053,0,0,0,0,0,0,0
0,DebtCon,Other,23.0,,0.0,291.59168152,1.0,29.0,39.370858155,0.9846335216878734,0,0,1,0,0,0,0
0,HomeImp,ProfExe,8.0,,5.0,468.1781224,,55.0,30.55300542,0.8465809355970058,0,0,1,0,1,0,0
1,DebtCon,Other,9.0,0.0,0.0,280.3437201,0.0,35.0,33.227763077,0.9178800736253575,0,0,0,0,0,0,0
0,DebtCon,Other,4.0,0.0,0.0,91.874211097,2.0,31.0,38.497154977,0.8921677013351476,0,0,0,0,0,0,0
0,DebtCon,Other,8.0,0.0,0.0,125.71604137,1.0,20.0,43.133844895,1.0950945425724639,0,0,0,0,0,0,0
0,DebtCon,Other,16.0,2.0,0.0,122.29444677,1.0,18.0,24.355759583,1.1410716287411724,0,0,0,0,0,0,0
0,DebtCon,ProfExe,7.0,0.0,0.0,331.1139721,0.0,34.0,40.566551898,0.9652316486330176,0,0,0,0,0,0,0
0,DebtCon,Office,0.8,0.0,0.0,164.3,3.0,19.0,,0.9413246753246753,0,0,0,0,0,1,0
1,DebtCon,Other,0.8,0.0,2.0,166.36666667,1.0,34.0,,0.9320987654320988,0,0,0,0,0,1,0
0,DebtCon,Other,20.0,0.0,0.0,203.8613989,0.0,26.0,37.11235228,0.9875937435636487,0,0,0,0,0,0,0
0,DebtCon,Other,21.0,0.0,0.0,212.64422077,0.0,27.0,36.997793604,0.8841977555353352,0,0,0,0,0,0,0
0,DebtCon,Other,9.0,0.0,1.0,132.57854459,2.0,30.0,39.305739117,0.9583445562178684,0,0,0,0,0,0,0
0,DebtCon,Other,8.0,1.0,,85.179503348,,14.0,23.691176013,,0,0,0,1,1,0,1
0,DebtCon,Other,24.0,0.0,2.0,200.14145359,1.0,20.0,26.248756632,1.0178880486926625,0,0,0,0,0,0,0
0,DebtCon,Other,36.0,0.0,0.0,275.84323074,1.0,24.0,40.133220412,0.8637255914867238,0,0,0,0,0,0,0
0,DebtCon,Other,26.0,0.0,0.0,133.09973693,0.0,8.0,22.71865262,,0,0,0,0,0,0,1
0,DebtCon,Other,8.0,0.0,,87.474223059,,13.0,20.927415374,,0,0,0,1,1,0,1
1,DebtCon,Other,8.0,1.0,1.0,128.8,0.0,22.0,,0.9004356435643565,0,0,0,0,0,1,0
0,HomeImp,ProfExe,27.0,0.0,0.0,349.51426763,2.0,18.0,37.420847161,0.7054512814894102,0,0,0,0,0,0,0
0,DebtCon,Mgr,14.0,1.0,0.0,92.140029015,6.0,15.0,33.535547201,0.9176150643793419,0,0,0,0,0,0,0
0,DebtCon,Other,,1.0,1.0,101.3129167,1.0,26.0,31.124553856,0.6659094722440919,0,1,0,0,0,0,0
0,HomeImp,Other,23.0,0.0,0.0,92.514030362,2.0,15.0,29.741908938,,0,0,0,0,0,0,1
0,,Office,2.0,0.0,0.0,113.03673652,2.0,6.0,37.837863874,0.9610054734710666,0,0,0,0,0,0,0
0,DebtCon,Other,24.0,0.0,0.0,103.81628973,0.0,10.0,24.258677221,1.0180592703541242,0,0,0,0,0,0,0
0,DebtCon,ProfExe,6.0,0.0,1.0,117.15216054,3.0,27.0,34.206008445,0.9096087993539461,0,0,0,0,0,0,0
0,DebtCon,Other,,1.0,2.0,93.060342618,1.0,25.0,27.361339812,0.6410888421960024,0,1,0,0,0,0,0
0,DebtCon,Office,8.0,0.0,0.0,165.91933287,0.0,20.0,36.170905486,1.0445643826265039,0,0,0,0,0,0,0
0,DebtCon,Other,1.0,0.0,0.0,183.37628836,0.0,34.0,40.287479925,0.9649994140526906,0,0,0,0,0,0,0
0,DebtCon,ProfExe,6.0,0.0,1.0,124.2746965,0.0,18.0,29.732489312,0.9158463998944782,0,0,0,0,0,0,0
0,DebtCon,Sales,17.0,0.0,0.0,295.47144922,1.0,30.0,34.766949696,0.7606833828778553,0,0,0,0,0,0,0
0,DebtCon,Other,16.0,0.0,1.0,141.98123448,0.0,30.0,39.546507583,0.8477182730383299,0,0,0,0,0,0,0
0,DebtCon,Office,10.0,0.0,1.0,150.59619803,0.0,29.0,40.880494666,0.9556293747775537,0,0,0,0,0,0,0
0,DebtCon,ProfExe,0.0,1.0,0.0,186.77854794,3.0,38.0,34.81068944,0.9871249050392504,0,0,0,0,0,0,0
1,DebtCon,Sales,10.0,4.0,2.0,134.6489043,7.0,23.0,45.25528966,2.510175079581628,0,0,0,0,0,0,0
0,DebtCon,Other,35.0,0.0,0.0,273.34175724,0.0,24.0,37.639947331,0.8806857221382438,0,0,0,0,0,0,0
0,DebtCon,Other,22.0,1.0,2.0,170.07232349,1.0,20.0,23.809820262,0.925381687643268,0,0,0,0,0,0,0
0,DebtCon,Office,11.0,0.0,0.0,153.79590463,0.0,20.0,39.085006344,1.005573588451354,0,0,0,0,0,0,0
0,DebtCon,Other,5.0,0.0,0.0,99.693832459,1.0,31.0,42.343420263,0.838226508132852,0,0,0,0,0,0,0
